Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Liu, WY; Li, JQ; Yang, GW; Wang, KCP; Wilson, B; Yang, X",,,,"Liu, Wenyao; Li, Joshua Qiang; Yang, Guangwei; Wang, Kelvin C. P.; Wilson, Bryan; Yang, Xue",,,,,,,,,,,,,,,,,,,,,,"Yang, Xue/0000-0002-5980-210X; Li, Joshua Qiang/0000-0002-2632-7808; LIU, WENYAO/0000-0002-1611-4956; Wilson, Bryan/0000-0002-7905-3185",,,,,39,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Romeo, RC; Davis, RB; Lee, HS; Durham, SA; Kim, SS",,,,"Romeo, Ryan C.; Davis, R. Benjamin; Lee, Hyung S.; Durham, Stephan A.; Kim, S. Sonny",,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wu, XL; Shi, XL; Li, YH; Gong, XT",,,,"Wu, Xuelian; Shi, Xiaoli; Li, Yuhuan; Gong, Xiaotian",,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ai, AH; Jasim, AF; Rashed, AM",,,,"AI, Al-Hadidy; Jasim, Abbas F.; Rashed, Abdullah M.",,,,,,,,,,,,,,,,,,,,,"al-hadidy, Abdul-Rahim Ibrahim/AAJ-3113-2021; Jasim, Abbas F./O-8203-2017","al-hadidy, Abdul-Rahim Ibrahim/0000-0002-4431-5763; Jasim, Abbas F./0000-0002-0259-9681",,,,,25,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, NYZ; Wang, YQ; Bai, Q; Liu, YY; Wang, PR; Xue, SQ; Yu, Q; Li, QR",,,,"Liu, Nieyangzi; Wang, Yuanqing; Bai, Qiang; Liu, Yuanyuan; Wang, Peirong (Slade); Xue, Shuqi; Yu, Qian; Li, Qianrong",,,,,,,,,,,,,,,,,,,,,"liu, yuanyuan/HSG-8372-2023; Bai, Qiang/I-3241-2012","Bai, Qiang/0000-0002-2741-1139",,,,,135,,,26,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Shi, LW; Liang, HH; Wang, DY; Liu, T",,,,"Shi, Liwan; Liang, Hehao; Wang, Duanyi; Liu, Tao",,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, HB; Cui, CY; Temitope, AA; Feng, ZX; Zhao, GJ; Guo, P",,,,"Li, Haibin; Cui, Canyang; Temitope, Ahmed Abdulakeem; Feng, Zixuan; Zhao, Guijuan; Guo, Ping",,,,,,,,,,,,,,,,,,,,,,"Cui, Canyang/0000-0002-3959-5473",,,,,127,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Walubita, LF; Ling, M; Pianeta, LMR; Fuentes, L; Komba, JJ; Mabrouk, GM",,,,"Walubita, Lubinda F.; Ling, Meng; Pianeta, Lorena M. Rico; Fuentes, Luis; Komba, Julius J.; Mabrouk, Gamal M.",,,,,,,,,,,,,,,,,,,,,,"Fuentes, Luis/0000-0002-7811-8821; Mabrouk, Gamal/0000-0002-5405-2696",,,,,47,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, Y; Qian, ZD; Yin, YX; Ren, HS",,,,"Liu, Yang; Qian, Zhendong; Yin, Yuxiang; Ren, Haisheng",,,,,,,,,,,,,,,,,,,,,,"Yin, Yuxiang/0000-0002-3094-7268",,,,,54,,,10,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Fan, GP; Zhang, NT; Lv, ST; Cabrera, MB; Yuan, J; Fan, XP; Liu, HL",,,,"Fan, Guopeng; Zhang, Naitian; Lv, Songtao; Cabrera, Milkos Borges; Yuan, Jiang; Fan, Xianpeng; Liu, Honglin",,,,,,,,,,,,,,,,,,,,,"liu, honglin/HDN-0409-2022","liu, honglin/0000-0002-1254-3163",,,,,56,,,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tian, XG; Li, GY; Lu, XR; Guo, CH; Hu, HL",,,,"Tian, Xiaoge; Li, Guangyao; Lu, Xuerong; Guo, Changhui; Hu, Hongli",,,,,,,,,,,,,,,,,,,,,,"Li, Guangyao/0000-0002-7586-786X",,,,,38,,,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Kirbas, U",,,,"Kirbas, Ufuk",,,,,,,,,,,,,,,,,,,,,,"KIRBAS, UFUK/0000-0002-2389-425X",,,,,56,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yuan, DD; Jiang, W; Xiao, JJ; Tong, Z; Jia, M; Shan, JH; Ogbon, AW",,,,"Yuan, Dongdong; Jiang, Wei; Xiao, Jingjing; Tong, Zheng; Jia, Meng; Shan, Jinhuan; Ogbon, Aboudou Wassiou",,,,,,,,,,,,,,,,,,,,,"xiao, jing/HRB-7391-2023; OGBON, Wassiou Aboudou/GRF-3781-2022",,,,,,61,,,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Buritatum, A; Suddeepong, A; Horpibulsuk, S; Udomchai, A; Arulrajah, A; Mohammadinia, A; Horpibulsuk, J; Hoy, M",,,,"Buritatum, Apinun; Suddeepong, Apichat; Horpibulsuk, Suksun; Udomchai, Artit; Arulrajah, Arul; Mohammadinia, Alireza; Horpibulsuk, Jitwadee; Hoy, Menglim",,,,,,,,,,,,,,,,,,,,,"Hoy, Menglim/ACE-6063-2022","Horpibulsuk, Suksun/0000-0003-1965-8972; Arulrajah, Arul/0000-0003-1512-9803; Hoy, Menglim/0000-0003-0733-4700",,,,,70,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Taheri, A; Rahi, M; Hajikarimi, P; Rasouli, B; Yousefi, Y; Khodaii, A",,,,"Taheri, Amir; Rahi, Mohammad; Hajikarimi, Pouria; Rasouli, Behzad; Yousefi, Yousef; Khodaii, Ali",,,,,,,,,,,,,,,,,,,,,"Hajikarimi, Pouria/S-6239-2017","Hajikarimi, Pouria/0000-0001-5621-7274",,,,,35,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, JR; Sha, AM; Wang, ZJ; Cao, YS; Song, RM; Xue, HX",,,,"Li, Jiarong; Sha, Aimin; Wang, Zhenjun; Cao, Yangsen; Song, Ruimeng; Xue, Hengxiao",,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Oldham, DJ; Hajikarimi, P; Fini, EH",,,,"Oldham, Daniel J.; Hajikarimi, Pouria; Fini, Elham H.",,,,,,,,,,,,,,,,,,,,,"Hajikarimi, Pouria/S-6239-2017","Hajikarimi, Pouria/0000-0001-5621-7274",,,,,44,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Chang, XW; Xiao, Y; Long, YS; Wang, F; You, ZP",,,,"Chang, Xiwen; Xiao, Yue; Long, Yongshuang; Wang, Feng; You, Zhanping",,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, XL; Yang, L; Luo, S; Song, XJ; Fan, L; Chen, JJ; Diab, A; Ye, JH; Ning, ZF",,,,"Li, Xuelian; Yang, Le; Luo, Sang; Song, Xiaojin; Fan, Liang; Chen, Jijiang; Diab, Aboelkasim; Ye, Junhong; Ning, Zuofei",,,,,,,,,,,,,,,,,,,,,"Diab, Aboelkasim/J-1016-2016","Diab, Aboelkasim/0000-0003-2843-0099",,,,,56,,,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Han, ZY; Cong, PL; Qiu, J",,,,"Han, Zhiyu; Cong, Peiliang; Qiu, Jian",,,,,,,,,,,,,,,,,,,,,,"Cong, Peiliang/0000-0001-6167-7339; HAN, Zhiyu/0000-0003-4948-6198",,,,,229,,,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, HB; Zhang, ZQ; Li, NQ; Li, HW; Wang, PF",,,,"Liu, Hengbin; Zhang, Zhengqi; Li, Naiqiang; Li, Hongwei; Wang, Panfeng",,,,,,,,,,,,,,,,,,,,,,"Zhang, Zhengqi/0000-0002-0578-0128",,,,,42,,,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tang, W; Li, N; Zhan, H; Yu, X; Wang, ZY",,,,"Tang, Wei; Li, Ning; Zhan, He; Yu, Xin; Wang, Zhongyuan",,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yan, S; Zhou, CJ; Sun, YR",,,,"Yan, Shiao; Zhou, Changjun; Sun, Yiren",,,,,,,,,,,,,,,,,,,,,"Sun, Yiren/L-7218-2019; Zhou, Changjun/O-5623-2014","Sun, Yiren/0000-0003-3936-754X; Zhou, Changjun/0000-0002-6685-8590",,,,,42,,,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Das, BP; Siddagangaiah, AK",,,,"Das, Bhaskar Pratim; Siddagangaiah, Anjan Kumar",,,,,,,,,,,,,,,,,,,,,,"SIDDAGANGAIAH, ANJAN KUMAR/0000-0002-1634-9405",,,,,37,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Gokalp, I; Uz, VE; Saltan, M; Tepe, M",,,,"Gokalp, Islam; Uz, Volkan Emre; Saltan, Mehmet; Tepe, Mehtap",,,,,,,,,,,,,,,,,,,,,"Saltan, Mehmet/F-2664-2019","Saltan, Mehmet/0000-0001-6221-4918",,,,,81,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Corotis, RB; Davis, CA; Porter, KA",,"Davis, CA; Yu, K; Taciroglu, E",,"Corotis, Ross B.; Davis, Craig A.; Porter, Keith A.",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Babagoli, R; Rezaei, M",,,,"Babagoli, Rezvan; Rezaei, Mohsen",,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Singh, RR; Haider, SW; Kutay, ME; Cetin, B; Buch, N",,,,"Singh, Rahul Raj; Haider, Syed Waqar; Kutay, Muhammed Emin; Cetin, Bora; Buch, Neeraj",,,,,,,,,,,,,,,,,,,,,"Kutay, Muhammed E/H-8031-2013","Haider, Syed/0000-0001-9244-6349",,,,,16,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sharma, A; Naga, GRR; Kumar, P; Rai, P",,,,"Sharma, Ankit; Naga, Gondaimei Ransinchung Rongmei; Kumar, Praveen; Rai, Priti",,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wang, QC; Min, ZH; Li, MY; Huang, W",,,,"Wang, Qichang; Min, Zhaohui; Li, Mingyue; Huang, Wei",,,,,,,,,,,,,,,,,,,,,,"Wang, Qichang/0000-0002-2822-4925",,,,,33,,,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Canestrari, F; Ingrassia, LP; Virgili, A",,,,"Canestrari, Francesco; Ingrassia, Lorenzo Paolo; Virgili, Amedeo",,,,,,,,,,,,,,,,,,,,,"Ingrassia, Lorenzo Paolo/AAN-8979-2020",,,,,,42,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yang, JH; Zhang, ZQ; Fang, Y; Shi, JR; Yang, XH",,,,"Yang, Jianhua; Zhang, Zhengqi; Fang, Ying; Shi, Jierong; Yang, Xinhong",,,,,,,,,,,,,,,,,,,,,"SHI, JIE/GXG-3394-2022","Zhang, Zhengqi/0000-0002-0578-0128",,,,,84,,,23,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Wilk, S",,,Amer Soc Mech Engineers,"Wilk, Stephen",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, XL; Zhou, ZH; Cui, ZJ; Ye, JH; Zhang, XA; Diab, A",,,,"Li, Xuelian; Zhou, Zihan; Cui, Zhijing; Ye, Junhong; Zhang, Xian'an; Diab, Aboelkasim",,,,,,,,,,,,,,,,,,,,,"Diab, Aboelkasim/J-1016-2016","Diab, Aboelkasim/0000-0003-2843-0099",,,,,37,,,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Ghos, S; Ali, SA; Zaman, M; Arevalo, PFC; Hobson, KR",,"Wei, H",,"Ghos, S.; Ali, S. A.; Zaman, M.; Arevalo, P. F. C.; Hobson, K. R.",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Nega, A; Gedafa, D",,"Wei, H",,"Nega, Ainalem; Gedafa, Daba",,,,,,,,,,,,,,,,,,,,,,"Nega, Ainalem/0000-0002-8006-1676",,,,,22,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Malinowski, S",,,,"Malinowski, Szymon",,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Bhattacharya, BB; Perez, J; Sah, R; Carter, T; Curren, P; VanHook, C; Colbert, B",,"Wei, H",,"Bhattacharya, Biplab B.; Perez, Jessaneil; Sah, Ram; Carter, Thomas; Curren, Paul; VanHook, Cortney; Colbert, Baron",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Salma, S; Hakan, Y; Rulian, B; Jacob, N",,"Wei, H",,"Salma, S.; Hakan, Y.; Rulian, B.; Jacob, N.",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Ioannides, AM; Tingle, JS",,"Wei, H",,"Ioannides, Anastasios M.; Tingle, Jeb S.",,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Anstee, H; White, G",,"Wei, H",,"Anstee, Hudson; White, Greg",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Chang, QH; Huang, LL; Wu, XR",,"Wei, H",,"Chang, Qiuhao; Huang, Liangliang; Wu, Xingru",,,,,,,,,,,,,,,,,,,,,"Chang, Qiuhao/HII-5473-2022","Chang, Qiuhao/0000-0002-1608-3088",,,,,28,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Cox, BC; Casillas, SE; Garcia, VM",,"Wei, H",,"Cox, Ben C.; Casillas, Sadie E.; Garcia, Victor M.",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Rulian, B; Hakan, Y; Salma, S; Fahmi, MJZ; Yacoub, N",,"Wei, H",,"Rulian, B.; Hakan, Y.; Salma, S.; Fahmi, M. J. Zul; Yacoub, N.",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Bhattacharya, BB; Perez, J; Nanugonda, VR; Spears, R; Carter, T; Curren, P; VanHook, C",,"Wei, H",,"Bhattacharya, Biplab B.; Perez, Jessaneil; Nanugonda, Veera R.; Spears, Rahshaun; Carter, Thomas; Curren, Paul; VanHook, Cortney",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Rulian, B; Hakan, Y; Salma, S; Yacoub, N",,"Wei, H",,"Rulian, B.; Hakan, Y.; Salma, S.; Yacoub, N.",,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Li, JQ; Cross, SA; Yang, GW; Wang, K",,"Wei, H",,"Li, Joshua Qiang; Cross, Stephen A.; Yang, Guangwei; Wang, Kelvin",,,,,,,,,,,,,,,,,,,,,,"Li, Joshua Qiang/0000-0002-2632-7808",,,,,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Masud, MM; Haider, SW",,"Wei, H",,"Masud, Muhammad Munum; Haider, Syed Waqar",,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Stache, JM; Robinson, WJ",,"Wei, H",,"Stache, Jeremiah M.; Robinson, W. Jeremy",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Garcia, VM; Vieira, D; Abdallah, I; Nazarian, S",,"Wei, H",,"Garcia, Victor M.; Vieira, Denis; Abdallah, Imad; Nazarian, Soheil",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Salma, S; Hakan, Y; Rulian, B; Jacob, N",,"Wei, H",,"Salma, S.; Hakan, Y.; Rulian, B.; Jacob, N.",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Falchetto, AC; Wang, D; Riccardi, C",,"Wei, H",,"Falchetto, Augusto Cannon; Wang, Di; Riccardi, Chiara",,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Rodriguez, E; Ashtiani, R",,"Wei, H",,"Rodriguez, Edgar; Ashtiani, Reza",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Hasnat, M; Ghazavi, M; Farina, A; Seitllari, A; Kutay, ME",,"Wei, H",,"Hasnat, Mumtahin; Ghazavi, Mandi; Farina, Angela; Seitllari, Aksel; Kutay, M. Emin",,,,,,,,,,,,,,,,,,,,,"Kutay, Muhammed E/H-8031-2013",,,,,,30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Marath, A; Singh, D; Rajan, B",,,,"Marath, Ashith; Singh, Dharamveer; Rajan, Bharat",,,,,,,,,,,,,,,,,,,,,"Rajan, Bharat/O-3298-2019","Rajan, Bharat/0000-0003-4293-391X; Marath, Ashith/0000-0003-1417-213X",,,,,41,,,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Devulapalli, L; Sarang, G; Kothandaraman, S",,,,"Devulapalli, Lekhaz; Sarang, Goutham; Kothandaraman, Saravanan",,,,,,,,,,,,,,,,,,,,,"Devulapalli, Lekhaz/AAH-8875-2020","Devulapalli, Lekhaz/0000-0002-0448-3287; SARANG, GOUTHAM/0000-0001-5624-0255; Kothandaraman, Saravanan/0000-0003-1563-6565",,,,,92,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wong, TLX; Hasan, MRM; Peng, LC",,,,"Wong, Tracy Leh Xin; Hasan, Mohd Rosli Mohd; Peng, Leo Choe",,,,,,,,,,,,,,,,,,,,,"Mohd Hasan, Mohd Rosli/C-9296-2016","Mohd Hasan, Mohd Rosli/0000-0001-6922-4158; Leo, Choe Peng/0000-0002-5664-6412",,,,,205,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Gao, L; Lu, P; Qiao, FX; Li, JQ; Zhang, YP; Ren, YH",,"Wei, H",,"Gao, Lu; Lu, Pan; Qiao, Fengxiang; Li, Joshua Qiang; Zhang, Yunpeng; Ren, Yihao",,,,,,,,,,,,,,,,,,,,,,"Ren, Yihao/0000-0002-9203-3525; Li, Joshua Qiang/0000-0002-2632-7808",,,,,13,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Taghavi, M; Hesami, S; Hesami, E; Mohammadirad, S",,,,"Taghavi, Masoud; Hesami, Saeid; Hesami, Ebrahim; Mohammadirad, Seyedalireza",,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Baditha, AK; Muppireddy, AR; Kusam, SR",,,,"Baditha, Anil Kumar; Muppireddy, Amaranatha Reddy; Kusam, Sudhakar Reddy",,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhang, ZQ; Fang, Y; Yang, JH; Li, XJ",,,,"Zhang, Zhengqi; Fang, Ying; Yang, Jianhua; Li, Xinjun",,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Nan, HB; Sun, YR; Chen, JY; Gong, MY",,,,"Nan, Hongbing; Sun, Yiren; Chen, Jingyun; Gong, Mingyang",,,,,,,,,,,,,,,,,,,,,"Sun, Yiren/L-7218-2019","Sun, Yiren/0000-0003-3936-754X",,,,,55,,,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, F; Zhao, X; Zhang, X",,,,"Li, Fan; Zhao, Xiang; Zhang, Xiao",,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Rulian, B; Hakan, Y; Salma, S; Yacoub, N",,"Wei, H",,"Rulian, B.; Hakan, Y.; Salma, S.; Yacoub, N.",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Weng, ZH; Xiang, H; Lin, YC; Liu, CL; Wu, DF; Du, YC",,,,"Weng, Zihang; Xiang, Hui; Lin, Yuchao; Liu, Chenglong; Wu, Difei; Du, Yuchuan",,,,,,,,,,,,,,,,,,,,,"Weng, Zihang/CAH-9553-2022",,,,,,61,,,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ashani, SS; Varamini, S; Tighe, S",,,,"Ashani, Saeid Salehi; Varamini, Sina; Tighe, Susan",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Ghaaowd, II; Adams, MT; Nicks, JE; Cox, EA",,"Lemnitzer, A; Stuedlein, AW",,"Ghaaowd, Ismaail I.; Adams, Michael T.; Nicks, Jennifer E.; Cox, Emily A.",,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, YY; Li, J; Li, C; Chen, AQ; Bai, T; Tang, SM; Wu, SP; Gao, YM; Zhu, HB; Feng, JL",,,,"Li, Yuanyuan; Li, Jun; Li, Chao; Chen, Anqi; Bai, Tao; Tang, Shimin; Wu, Shaopeng; Gao, Yangming; Zhu, Hongbin; Feng, Jianlin",,,,,,,,,,,,,,,,,,,,,"Li, Yuanyuan/ABG-4520-2020; Anqi, Chen/HJP-3469-2023","Li, Yuanyuan/0000-0003-2825-4662; Zhu, Hongbin/0000-0002-0555-0824; Gao, Yangming/0000-0001-7310-1476",,,,,38,,,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Islam, KM; Gassman, SL",,"Lemnitzer, A; Stuedlein, AW",,"Islam, Kazi Moinul; Gassman, Sarah L.",,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Zou, J; Jiang, PX; Hiltunen, DR",,"Lemnitzer, A; Stuedlein, AW",,"Zou, Jian; Jiang, Pengxiang; Hiltunen, Dennis R.",,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wei, X; Sun, YR; Gong, HR; Li, YH; Chen, JY",,,,"Wei, Xin; Sun, Yiren; Gong, Hongren; Li, Yuhua; Chen, Jingyun",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Li, M; Pan, YR",,"Casini, M",,Ma Li; Pan Yurong,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
C,"Ke, WH; Lei, Y; Xu, MM",,"Casini, M",,"Ke, Wenhao; Lei, Yu; Xu, Mingming",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
