Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Wu, YB; Kuang, J; Niu, XJ",,,,"Wu, Yibin; Kuang, Jian; Niu, Xiaoji",,,,,,,,,,,,,,,,,,,,,"Kuang, Jian/HDM-0174-2022","Kuang, Jian/0000-0002-7680-0632; Niu, Xiaoji/0000-0002-5591-0859; wu, yibin/0000-0001-6858-7803",,,,,36,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Taghieh, A; Zhang, CW; Alattas, KA; Bouteraa, Y; Rathinasamy, S; Mohammadzadeh, A",,,,"Taghieh, Amin; Zhang, Chunwei; Alattas, Khalid A.; Bouteraa, Yassine; Rathinasamy, Sakthivel; Mohammadzadeh, Ardashir",,,,,,,,,,,,,,,,,,,,,"Alattas, Khalid/AAQ-9924-2021; Bouteraa, Yassine/AAA-7999-2019; Mohammadzadeh, Ardashir/AEN-2013-2022; Zhang, Chunwei/AGG-1125-2022","Alattas, Khalid/0000-0001-6528-3636; Bouteraa, Yassine/0000-0001-8785-3513; Mohammadzadeh, Ardashir/0000-0001-5173-4563; Taghieh, Amin/0000-0002-6268-4175; Zhang, Chunwei/0000-0002-1695-9481",,,,,46,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, JY; Du, JL; Li, J",,,,"Wang, Jingyao; Du, Jialu; Li, Jian",,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Sun, XJ; Wang, GF; Fan, YS",,,,"Sun, Xiaojie; Wang, Guofeng; Fan, Yunsheng",,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Cai, L; Guan, H; Zhou, ZY; Xu, FL; Jia, X; Zhan, J",,,,"Cai, Lei; Guan, Hsin; Zhou, Zhi Yao; Xu, Fu Lai; Jia, Xin; Zhan, Jun",,,,,,,,,,,,,,,,,,,,,,"Cai, Lei/0000-0003-1984-3860; cai, lei/0000-0002-6454-8249; Jia, Xin/0000-0002-5144-0765",,,,,30,,,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Cao, G; Li, ZH; Yang, YX; Zhang, WD",,,,"Cao, Gang; Li, Zhenhua; Yang, Yunxiang; Zhang, Weidong",,,,,,,,,,,,,,,,,,,,,"Li, Zhenhua/HTT-3452-2023","Li, Zhenhua/0000-0001-9475-6033",,,,,47,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Jin, X; Hu, ZJ",,,,"Jin, Xu; Hu, Zhongjun",,,,,,,,,,,,,,,,,,,,,,"Hu, Zhongjun/0000-0003-4785-8648",,,,,31,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yang, G; Wu, B; Wang, Z; Xu, GS; Wang, SZ",,,,"Yang, Ge; Wu, Bin; Wang, Zhen; Xu, Guoshan; Wang, Shangzhang",,,,,,,,,,,,,,,,,,,,,,"Wu, Bin/0000-0002-0568-3184; Yang, Ge/0000-0003-2497-8460",,,,,37,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhu, GB; Ma, Y; Li, ZX; Malekian, R; Sotelo, M",,,,"Zhu, Guibing; Ma, Yong; Li, Zhixiong; Malekian, Reza; Sotelo, M.",,,,,,,,,,,,,,,,,,,,,"Zhu, Guibing/HHZ-2170-2022; Sotelo, Miguel Angel/A-8663-2013","Zhu, Guibing/0000-0002-8267-9437; Ma, Yong/0000-0003-0418-9210; Sotelo, Miguel Angel/0000-0001-8809-2103",,,,,53,,,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Deng, YJ; Zhang, ZX; Gong, MD; Ni, T",,,,"Deng, Yingjie; Zhang, Zhuxin; Gong, Mingde; Ni, Tao",,,,,,,,,,,,,,,,,,,,,,"Deng, Yingjie/0000-0003-0819-9619",,,,,62,,,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lyu, F; Xu, X; Zha, X",,,,"Lyu, Feng; Xu, Xin; Zha, Xin",,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yu, JB; Yang, M; Zhao, ZY; Wang, XY; Bai, YT; Wu, JG; Xu, JP",,,,"Yu, Jiabin; Yang, Meng; Zhao, Zhiyao; Wang, Xiaoyi; Bai, Yuting; Wu, Jiguang; Xu, Jiping",,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wu, WT; Zhang, YB; Zhang, WD; Xie, W",,,,"Wu, Wentao; Zhang, Yibo; Zhang, Weidong; Xie, Wei",,,,,,,,,,,,,,,,,,,,,"Wentao, Wu/ADK-2450-2022; Xie, Wei/Q-1742-2018","Wentao, Wu/0000-0002-3740-598X; Xie, Wei/0000-0003-4984-6659",,,,,40,,,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Guo, L; Qin, ZK; Ge, PS; Gao, TY",,,,"Guo, Lie; Qin, Zengke; Ge, Pingshu; Gao, Tianyi",,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Hsueh, KC; Lai, YC",,,,"Hsueh, Kung-Chun; Lai, Yung-Cheng",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lv, Z; Wu, YH; Sun, XM; Wang, QG",,,,"Lv, Zongyang; Wu, Yuhu; Sun, Xi-Ming; Wang, Qing-Guo",,,,,,,,,,,,,,,,,,,,,,"Wu, Yuhu/0000-0001-9317-1404; Lv, Zongyang/0000-0001-6832-590X; WANG, QG/0000-0002-3672-3716",,,,,33,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ren, B; Luo, XR; Li, H; Chen, JY; Wang, Y",,,,"Ren, Bin; Luo, Xurong; Li, Heng; Chen, Jiayu; Wang, Yao",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Shi, Q; He, ZJ; Wei, YJ; Wang, MW; Zheng, XX; He, L",,,,"Shi, Qin; He, Zejia; Wei, Yujiang; Wang, Mingwei; Zheng, Xinxin; He, Lin",,,,,,,,,,,,,,,,,,,,,"He, Lin/AEO-7850-2022; He, Zejia/AHA-9546-2022","He, Zejia/0000-0002-2628-1344; Zheng, Xinxin/0000-0003-2769-0307; He, Lin/0000-0002-1623-3488; shi, qin/0000-0002-7703-9574",,,,,37,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, LX; Yang, K; Liu, HL; Yue, T",,,,"Wang, Lixin; Yang, Kun; Liu, Hailiang; Yue, Ting",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xu, J; Cui, YF; Xing, W; Huang, F; Yan, ZP; Wu, D; Chen, T",,,,"Xu, Jian; Cui, Yunfei; Xing, Wen; Huang, Fei; Yan, Zheping; Wu, Di; Chen, Tao",,,,,,,,,,,,,,,,,,,,,,", FeiHuang/0000-0002-4001-7806; Xu, Jian/0000-0002-1752-6557; Cui, Yunfei/0000-0002-8492-1610",,,,,57,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yao, QJ",,,,"Yao, Qijia",,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhao, WL; Guo, YQ; Sun, H",,,,"Zhao, Wanli; Guo, Yingqing; Sun, Hao",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhu, Y; Du, CL; Liu, ZQ; Chen, YB; Zhao, YP",,,,"Zhu, Ye; Du, Chenglie; Liu, Zhiqiang; Chen, Yao-Bin; Zhao, Yong-Ping",,,,,,,,,,,,,,,,,,,,,"zhu, ye/HZH-6087-2023","Zhao, Yong-Ping/0000-0003-3310-1329; Liu, Zhiqiang/0000-0002-9238-3496",,,,,31,,,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zeng, ZF; Yu, HM; Guo, C; Yan, ZP",,,,"Zeng, Zhenfang; Yu, Haomiao; Guo, Chen; Yan, Zheping",,,,,,,,,,,,,,,,,,,,,"于, 浩淼/H-2433-2016","于, 浩淼/0000-0001-6247-8614",,,,,65,,,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Islam, MM; Siffat, SA; Ahmad, I; Liaquat, M",,,,"Islam, Muhammad Muzammal; Siffat, Syed Ahmad; Ahmad, Iftikhar; Liaquat, Muwahida",,,,,,,,,,,,,,,,,,,,,"Liaquat, Muwahida/AAS-1298-2020","Liaquat, Muwahida/0000-0001-8929-2465",,,,,32,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Tian, QH; Wang, T; Wang, YX; Wang, ZW; Liu, CW",,,,"Tian, Qunhong; Wang, Tao; Wang, Yunxia; Wang, Zhiwei; Liu, Cuiwei",,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Brambilla, E; Carnevale, M; Facchinetti, A; Rocchi, D",,,,"Brambilla, Elia; Carnevale, Marco; Facchinetti, Alan; Rocchi, Daniele",,,,,,,,,,,,,,,,,,,,,,"Brambilla, Elia/0000-0002-9478-586X; Carnevale, Marco/0000-0001-6044-8323",,,,,24,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Tan, GG; Sun, HB; Du, L; Zhuang, JY; Zou, J; Wan, L",,,,"Tan, Guoge; Sun, Hanbing; Du, Lei; Zhuang, Jiayuan; Zou, Jin; Wan, Lei",,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, CQ; Mei, D; Wang, Y; Yu, XW; Sun, W; Chen, JQ",,,,"Wang, Chaoqun; Mei, Dan; Wang, Yu; Yu, Xiwen; Sun, Wen; Chen, Junquan",,,,,,,,,,,,,,,,,,,,,"Wang, Chaoqun/HPE-4731-2023","Wang, Chaoqun/0000-0002-4281-4497",,,,,116,,,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Fan, YS; Qiao, SH; Wang, GF; Chen, S; Zhang, HY",,,,"Fan, Yunsheng; Qiao, Shuanghu; Wang, Guofeng; Chen, Si; Zhang, Haoyan",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,29,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, C; Zhao, TS; Zhang, JH; Li, ER; Zhao, Y; Li, KX",,,,"Wang, Chang; Zhao, Tieshi; Zhang, Jianhua; Li, Erwei; Zhao, Yan; Li, Kexiang",,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xia, GQ; Wang, XW; Zhao, B; Han, ZW; Ren, ZD",,,,"Xia, Guoqing; Wang, Xinwei; Zhao, Bo; Han, Zhiwei; Ren, Zheda",,,,,,,,,,,,,,,,,,,,,"Wang, Xinwei/Y-1264-2018","Zhao, Bo/0000-0002-7428-9850",,,,,32,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Tanveer, A; Ahmad, SM",,,,"Tanveer, Ahsan; Ahmad, Sarvat M.",,,,,,,,,,,,,,,,,,,,,,"Ahmad, Sarvat M/0000-0002-6986-817X; Tanveer, Ahsan/0000-0002-8836-206X",,,,,46,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chen, MH; Gao, XS; Chen, C; Guo, T; Xu, WJ",,,,"Chen, Menghui; Gao, Xiaoshu; Chen, Cheng; Guo, Tong; Xu, Weijie",,,,,,,,,,,,,,,,,,,,,,"Chen, Cheng/0000-0002-9481-7809; Xiaoshu, Gao/0000-0003-0874-7312",,,,,59,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kim, M; Moon, J; Kim, J",,,,"Kim, Munjeong; Moon, Junhyeong; Kim, Junghwa",,,,,,,,,,,,,,,,,,,,,,"Moon, Junhyeong/0000-0003-0323-0429; Kim, Junghwa/0000-0001-9771-5755",,,,,15,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Gao, S; Liu, CP; Tuo, Y; Chen, K; Zhang, T",,,,"Gao, Shuang; Liu, Chunping; Tuo, Yulong; Chen, Kun; Zhang, Tong",,,,,,,,,,,,,,,,,,,,,,"Tuo, Yulong/0000-0001-7654-9532",,,,,36,,,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Mu, DD; Feng, YP; Wang, GF",,,,"Mu, Dongdong; Feng, Yupei; Wang, Guofeng",,,,,,,,,,,,,,,,,,,,,,"Feng, Yupei/0000-0003-1325-6462",,,,,46,,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yang, XF; Yan, X; Liu, W; Ye, H; Du, ZP; Zhong, WB",,,,"Yang, Xiaofei; Yan, Xin; Liu, Wei; Ye, Hui; Du, Zhaoping; Zhong, Weibo",,,,,,,,,,,,,,,,,,,,,,"Liu, Wei/0000-0001-5384-6462; Ye, Hui/0000-0002-0734-9059",,,,,58,,,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Hua, CC; Zhang, J; Luo, X; Pei, WL",,,,"Hua, Changchun; Zhang, Jian; Luo, Xi; Pei, Wenliang",,,,,,,,,,,,,,,,,,,,,,"Luo, Xi/0000-0002-6251-0634; Zhang, Jian/0000-0001-6782-4635",,,,,38,,,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, YY; Lin, XG; Liang, K",,,,"Liu, Yeye; Lin, Xiaogong; Liang, Kun",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yazdanpanah, O; Chang, M; Park, M; Kim, CY",,,,"Yazdanpanah, Omid; Chang, Minwoo; Park, Minseok; Kim, Chul-Young",,,,,,,,,,,,,,,,,,,,,,"Yazdanpanah, Omid/0000-0002-6621-2538",,,,,58,,,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Sun, ZY; Sun, HB; Li, P; Zou, J",,,,"Sun, Zhiyuan; Sun, Hanbing; Li, Ping; Zou, Jin",,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Long, CQ; Hu, MJ; Qin, XH; Bian, YG",,,,"Long, Chengqi; Hu, Manjiang; Qin, Xiaohui; Bian, Yougang",,,,,,,,,,,,,,,,,,,,,"Hu, man/HPG-9675-2023; Hu, Manjiang/GLS-3286-2022","Hu, Manjiang/0000-0003-2251-4478",,,,,38,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yun, WJ; Park, S; Kim, J; Mohaisen, D",,,,"Yun, Won Joon; Park, Soohyun; Kim, Joongheon; Mohaisen, David",,,,,,,,,,,,,,,,,,,,,"Mohaisen, Aziz/ABD-6425-2021","Kim, Joongheon/0000-0003-2126-768X; Yun, Won Joon/0000-0003-0405-8843; Mohaisen, David/0000-0003-3227-2505",,,,,23,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ammour, M; Orjuela, R; Basset, M",,,,"Ammour, Manel; Orjuela, Rodolfo; Basset, Michel",,,,,,,,,,,,,,,,,,,,,,"Ammour, Manel/0000-0002-7020-5787",,,,,41,,,27,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Leblouba, M; Taklas, M; Barakat, S",,,,"Leblouba, Moussa; Taklas, Mohamad; Barakat, Samer",,,,,,,,,,,,,,,,,,,,,,"Barakat, Samer/0000-0002-4334-6920",,,,,36,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Tian, YP; Wang, T; Zhou, HM; Du, CB",,,,"Tian, Yingpeng; Wang, Tao; Zhou, Huimeng; Du, Chunbo",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, TH; Wen, WB",,,,"Liu, Tianhao; Wen, Weibin",,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ma, CP; Tang, Y; Lei, M; Jiang, DP; Luo, WZ",,,,"Ma, Caipeng; Tang, Yu; Lei, Ming; Jiang, Dapeng; Luo, Wanzhen",,,,,,,,,,,,,,,,,,,,,,"Tang, Yu/0000-0003-3305-3179",,,,,64,,,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xu, WJ; Chen, C; Gao, XS; Chen, MH; Guo, T; Peng, CL",,,,"Xu, Weijie; Chen, Cheng; Gao, Xiaoshu; Chen, Menghui; Guo, Tong; Peng, Changle",,,,,,,,,,,,,,,,,,,,,,"Xiaoshu, Gao/0000-0003-0874-7312",,,,,49,,,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zheng, YX; Zhang, L; Huang, B; Su, YM",,,,"Zheng, Yuxin; Zhang, Lei; Huang, Bing; Su, Yumin",,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xiong, ZG; Liu, Z; Luo, YS",,,,"Xiong, Zhigang; Liu, Zhong; Luo, Yasong",,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Gong, P; Yan, ZP; Zhang, W; Tang, JL",,,,"Gong, Peng; Yan, Zheping; Zhang, Wei; Tang, Jialing",,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,26,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Guo, TL; Song, SB; Yan, YT",,,,"Guo, Tianli; Song, Songbai; Yan, Yating",,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Rezaiee-Pajand, M; Karimipour, A; Ameli-Basiri, M",,,,"Rezaiee-Pajand, Mohammad; Karimipour, Arash; Ameli-Basiri, Mahdi",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, WR; Yan, JH; Wang, H; Ge, HL; Zhu, ZY; Yang, GJ",,,,"Wang, Weiran; Yan, Jinghao; Wang, Hui; Ge, Huilin; Zhu, Zhiyu; Yang, Guanjun",,,,,,,,,,,,,,,,,,,,,,"Yan, Jinghao/0000-0001-6408-6665",,,,,33,,,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, ZY; Lin, MW; Li, DJ",,,,"Zhang, Zhuoyu; Lin, Mingwei; Li, Dejun",,,,,,,,,,,,,,,,,,,,,"张, 卓钰/HGD-1631-2022",,,,,,38,,,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Jimenez, JG; Stilwell, DJ; Wolek, A; McMahon, J; Dzikowicz, BR",,,,"Jimenez, Jorge G.; Stilwell, Daniel J.; Wolek, Artur; McMahon, James; Dzikowicz, Benjamin R.",,,,,,,,,,,,,,,,,,,,,,"Dzikowicz, Benjamin/0000-0002-4617-057X; mcmahon, james/0000-0001-9663-091X",,,,,40,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhao, J; Li, WF; Hu, CA; Guo, G; Xie, ZC; Wong, PK",,,,"Zhao, Jing; Li, Wenfeng; Hu, Chuan; Guo, Ge; Xie, Zhengchao; Wong, Pak Kin",,,,,,,,,,,,,,,,,,,,,"Guo, Ge/G-7647-2011","Guo, Ge/0000-0003-4752-4920; Wong, Pak/0000-0002-7623-6904",,,,,38,,,23,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Helgesen, HH; Fuglestad, T; Cisek, K; Vik, B; Kjerstad, OK; Johansen, TA",,,,"Helgesen, Hakon Hagen; Fuglestad, Torbjorn; Cisek, Krzysztof; Vik, Bjornar; Kjerstad, Oivind Kare; Johansen, Tor Arne",,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Du, HQ; Xu, SQ",,,,"Du, Huiqi; Xu, Shiqing",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yang, SC; Wang, R; Shi, RW; Chen, YY; Lu, JY; Li, ZY; Cao, YG",,,,"Yang, Shichun; Wang, Rui; Shi, Runwu; Chen, Yuyi; Lu, Jiayi; Li, Zhuoyang; Cao, Yaoguang",,,,,,,,,,,,,,,,,,,,,"Lu, Jiayi/HOC-6570-2023; Cao, Yaoguang/HGU-1831-2022; Wang, Ruining/H-5079-2012; Cao, Yaoguang/AFT-0543-2022","Cao, Yaoguang/0000-0002-6107-2425; Wang, Ruining/0000-0003-4638-1454; ",,,,,36,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Saffarian, MA; Ahmadi, AR; Bagheripour, MH",,,,"Saffarian, M. A.; Ahmadi, A. R.; Bagheripour, M. H.",,,,,,,,,,,,,,,,,,,,,,"Bagheripour, Mohammad Hossein/0000-0003-2592-5029",,,,,35,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Guan, SW; Wang, JJ; Wang, XL; Shi, MN; Lin, WW; Chen, WL",,,,"Guan, Shiwei; Wang, Jiajun; Wang, Xiaoling; Shi, Mengnan; Lin, Weiwei; Chen, Wenlong",,,,,,,,,,,,,,,,,,,,,"wang, xiao/HZI-9156-2023; Liu, Jian/IQS-8197-2023; wang, xu/IAN-4886-2023","Shi, Mengnan/0000-0002-6560-9576",,,,,65,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Hao, K; Zhao, JL; Li, ZS; Liu, YL; Zhao, L",,,,"Hao, Kun; Zhao, Jiale; Li, Zhisheng; Liu, Yonglei; Zhao, Lu",,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"He, XY; He, F; Li, LS; Zhang, L; Xiao, G",,,,"He, Xinyu; He, Fang; Li, Lishuai; Zhang, Lei; Xiao, Gang",,,,,,,,,,,,,,,,,,,,,"Li, Lishuai/K-8472-2014","Li, Lishuai/0000-0002-0990-5119; HE, Xinyu/0000-0002-2519-7650",,,,,101,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhou, B; Huang, ZY; Huang, B; Su, YM; Zhu, C",,,,"Zhou, Bin; Huang, Ziyang; Huang, Bing; Su, Yumin; Zhu, Cheng",,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Mignerey, PC; Emokpae, LE; Schindall, JA; Edelmann, GF; Finette, S",,,,"Mignerey, Peter C.; Emokpae, Lloyd E.; Schindall, Jeffrey A.; Edelmann, Geoffrey F.; Finette, Steven",,,,,,,,,,,,,,,,,,,,,,"Edelmann, Geoffrey/0000-0002-9234-8885; Emokpae, Lloyd/0000-0002-7978-1799",,,,,50,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Huang, F; Xu, J; Yin, LA; Wu, D; Cui, YF; Yan, ZP; Chen, T",,,,"Huang, Fei; Xu, Jian; Yin, Liangang; Wu, Di; Cui, Yunfei; Yan, Zheping; Chen, Tao",,,,,,,,,,,,,,,,,,,,,,"Cui, Yunfei/0000-0002-8492-1610; , FeiHuang/0000-0002-4001-7806; Xu, Jian/0000-0002-1752-6557",,,,,37,,,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Hernandez-Sanchez, A; Poznyak, A; Chairez, I",,,,"Hernandez-Sanchez, Alejandra; Poznyak, Alexander; Chairez, Isaac",,,,,,,,,,,,,,,,,,,,,"Poznyak, Alexander/U-1729-2019","Chairez, Isaac/0000-0002-7157-2052",,,,,26,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
